i,j,Area,GDP,Inflation,Life.expect,Military,Pop.growth,Unemployment
1,7,0.15096242333431864,-0.38463183733852746,0.23702225775412936,-0.24010544095984263,0.36094525443670195,-0.31415381615425036,0.37062547270888685
1,8,0.13028522576337342,-0.5084038598679608,0.33396099341395846,-0.3413027154400058,0.40923851185146953,-0.4240976449993276,0.4608285461856567
1,9,0.14451372265874554,-0.4920710184502007,0.35321159996684487,-0.2912558914153954,0.4457430987503731,-0.36215835722603434,0.45942348918050324
1,10,0.12694309567911022,-0.5154270370147993,0.382685275870335,-0.3196618461294474,0.5121404080999011,-0.3362410612862307,0.5318487220804219
1,11,0.09006181241447,-0.5299942797281486,0.3819141957210251,-0.4004879461479207,0.6631973956372808,-0.41343597835553525,0.5615089736225238
1,12,0.017368634892947404,-0.4494966645689052,0.46736642464871075,-0.44632762890940014,0.7484581010669319,-0.3285544286230472,0.6796949176720571
1,13,0.06037395713861324,-0.7073096950706136,0.42193935723599685,-0.5129111809366261,0.7801304534710896,-0.5091273966499253,0.7236024796604521
1,14,0.030680983244692525,-0.7394144175579376,0.5394656776062544,-0.5037683797322459,0.9340379818505014,-0.48824110089385425,0.7569554092782821
2,0,0.046034945169752386,0.07129557734261871,-0.1316602561175849,0.19614706581558036,0.09864246316415227,0.11060933781744242,0.0762921163778057
2,1,0.0968975639918131,0.002875162685806668,-0.03883486887020367,0.09940146058736085,0.12908621418800764,0.03616870438121971,0.08098274752578156
2,2,0.06670755710165528,-0.03530477533023758,-0.029107196465359475,0.06291704737804164,0.14601251200396329,-0.00535586274901741,0.11649432159662126
2,3,0.08121314846061371,-0.07599063051421333,0.020401780670772342,0.016562576050175606,0.16507843207035286,-0.04448162559544301,0.1336023787847239
2,4,0.09511621314789034,-0.11880527911206151,0.056885454888833877,-0.030367628027438157,0.1824092120538679,-0.09436099975288917,0.1534923085300421
2,5,0.10018073952557438,-0.15781548804144466,0.08730002165240286,-0.08000388345997672,0.20925764515114417,-0.12826578460887106,0.17544563732590185
2,6,0.10485524875048842,-0.20530821442239414,0.11887443268422157,-0.12249023754327983,0.2436529699022278,-0.16709937231560013,0.20956800725879593
2,7,0.1006916136097115,-0.2756717656428074,0.1775589735199851,-0.1799623275874496,0.2716683579035195,-0.21731689168111853,0.26678618969492957
2,8,0.11377329448256825,-0.3374675720658851,0.21413962726985084,-0.23074535817338993,0.31524604925597827,-0.2792065338220549,0.311552349267161
2,9,0.1493089261501599,-0.4928977185054825,0.3187196296671382,-0.32379895903865746,0.4026077439561253,-0.42553162164537983,0.4225386854046636
2,10,0.19516699445790922,-0.5442124307561194,0.420245799480965,-0.3972657397587713,0.46368619162183883,-0.43831912208294743,0.43851438693330835
2,11,0.12445641416402894,-0.5279196920306883,0.41453351148266715,-0.3490534766534291,0.49065704434446855,-0.4186634800667063,0.4652036237943023
2,12,0.060596737208068754,-0.6389703425098193,0.4748372193778748,-0.46244540652535826,0.599675097776981,-0.4910393218536301,0.5583059824907219
2,13,0.12206334908137269,-0.6569980712197745,0.5396980080890615,-0.4541248773434543,0.8804736265615696,-0.4160298100310581,0.7066813234486236
2,14,0.265206638668963,-0.8251592959695212,0.7761502460069998,-0.7480603808795917,0.8337305964178754,-0.6144553540352501,0.6752121054780452
3,0,0.057001466071605396,0.12441630793076268,-0.16257205867213392,0.237492152938842,0.07283015464458609,0.13720492206848908,0.015836116447348888
3,1,0.050952736059132794,0.053061186884974534,-0.10016585671746953,0.15179495386653633,0.10669018480797422,0.08130822887609353,0.05903385211985052
3,2,0.07393339869935094,0.013659931646118072,-0.04589968553833842,0.10391546721816297,0.10823990422419527,0.03227971067519657,0.06367639166062154
3,3,0.06385039507362844,-0.02718105386661638,-0.004303128908075148,0.057482226235154144,0.12927682586759348,-0.0063373639343814875,0.0838779050177016
3,4,0.09149531844003478,-0.06956500828369351,0.032257107707667265,0.01045871340513797,0.14803180503610308,-0.04830239648760434,0.10656651668942886
3,5,0.08607262049506967,-0.10588082642235484,0.058628085008510016,-0.04166379771002194,0.16885629273515837,-0.08780094507277807,0.1233783905454009
3,6,0.06605589819187681,-0.13090987641556653,0.10159859081383546,-0.08625141966310074,0.17936376192471612,-0.11403996012234129,0.1527326185728687
3,7,0.06856914822273821,-0.21380210774355826,0.14380494265439583,-0.14510770898454015,0.21989554232593428,-0.18272404371792741,0.2005563119773042
3,8,0.08609252850163765,-0.2590929511775215,0.16852881513065593,-0.17188602509324652,0.25123984480165173,-0.20841715153291737,0.23212955376349312
3,9,0.0695894661188434,-0.3265741053063609,0.21764859674942008,-0.24695380448603763,0.2830010514382132,-0.2736723016633069,0.28212989897065033
3,10,0.09035741780325716,-0.4664007945736945,0.3089672982486053,-0.3454301785022326,0.3481782765643551,-0.3890355538939604,0.3922034317132183
3,11,0.11285839920622201,-0.5454590450590479,0.36749434551019106,-0.38285295402967656,0.40801247568586024,-0.45007022279377795,0.4475924102119545
3,12,0.04357282064984549,-0.5684937776455702,0.4201335292106601,-0.39788231336992885,0.48145264818592004,-0.4377712836634952,0.4959691624271379
3,13,0.1161054496095202,-0.5873978041078488,0.4681066389809493,-0.41085616891544713,0.5581294070392824,-0.4342466090419478,0.5371609887222755
3,14,0.11318652044001515,-0.6739554035918794,0.5485357853173459,-0.5110687150759856,0.6533281701731806,-0.4812506799698654,0.6611290056496112
4,0,0.030918415788461065,0.15052518561411912,-0.16169769831341907,0.2399464080596993,0.03370420751377402,0.15843165664738154,-0.011141284144055491
4,1,0.04155275987782096,0.09104187489119714,-0.10416560820912803,0.1726980688046623,0.06650161463162414,0.10665870290581064,0.010887551479337286
4,2,0.07071546903266411,0.0563122371029857,-0.05730649893544993,0.12951304722764148,0.08621368853430775,0.06553994088877203,0.0236876399599631
4,3,0.06779642178833901,0.0031278173403897357,-0.01790832654548946,0.07336244087649543,0.1187068385967367,0.010160040324486233,0.0456921594392718
4,4,0.06744002676001559,-0.02865798728837596,0.009506121215175701,0.04198434291812506,0.12249735238679074,-0.011573114450674063,0.06193293736618376
4,5,0.07596133623382348,-0.06571860449463954,0.03923984278355412,-0.009714331979439765,0.13980513360847313,-0.05400287412539005,0.08567426175771484
4,6,0.05881203308719936,-0.12587479021329293,0.08494994725893974,-0.0715228320775264,0.14763559397419826,-0.10556046376405306,0.1273973383023839
4,7,0.07407161156582019,-0.17322349377642488,0.13346444170790087,-0.1272776886806027,0.16691040794444015,-0.14716757606182163,0.14440754375409282
4,8,0.04739378521481396,-0.1987003630560178,0.12083350042964175,-0.14051098862571193,0.18915790381408523,-0.16489434599926034,0.16593718234979168
4,9,0.048626585604767195,-0.25888629027564397,0.17037130611416293,-0.19727722825815097,0.22127323914164282,-0.22236241471380994,0.20861308674698076
4,10,0.04795789663783017,-0.32707718859245183,0.21924353620055576,-0.25963123210120226,0.2638932510480594,-0.28055854109104017,0.2626867837823881
4,11,0.06996071012887621,-0.46425211062215577,0.3055072348536199,-0.3531749277598886,0.3356285034226091,-0.39955273922191076,0.3639087016637977
4,12,0.07277230865469092,-0.5728502451385181,0.4059489690586885,-0.45147363329559786,0.3918945049888527,-0.4989040675467485,0.4673250674286321
