i,j,Area,GDP,Inflation,Life.expect,Military,Pop.growth,Unemployment
0,0,0.15236389203931514,0.09771930100305183,-0.02492622503737466,0.0786194589535047,-0.12707316990789227,0.10621438101210068,0.0942463024529634
0,1,0.07094145861094685,0.009827024902019296,0.04993479147480712,-0.04649232282849407,0.014489379296833424,-0.043478658413145695,0.008225296116646906
0,2,-0.03844522789035209,-0.12276395192600215,0.054209429528054714,-0.15461002184649872,0.08625846774119686,-0.12996289120837135,0.14630657111142234
1,0,0.07529983493099857,0.19089309229144452,-0.07989799228194863,0.1429668414548587,-0.07628468133089161,0.10019444751374151,-0.13250923653686508
1,1,-0.014099891700549238,0.09068334410404655,0.025489271535922384,0.06131231540592559,-0.1023862350002933,0.09700370529644937,-0.05028025201993411
1,2,-0.06752842532956986,-0.02766853685575403,0.009425761583456229,-0.08236990131859753,0.05298305546477352,-0.06904772442963455,0.05233232715091917
2,0,0.0010641846347661174,0.25499913298389776,-0.06990506472902026,0.1896730554814427,-0.10111685788190111,0.27809647596284276,-0.1069272451037
2,1,-0.03479816263153534,0.09390149314296534,-0.007625496114387603,0.0390798565485253,0.0506572344740524,0.037058545291322464,-0.09578919540630892
2,2,-0.07429988558033142,0.048876415422943166,0.017993747785734364,0.028858198044319737,0.2168266230957878,0.03281572261403467,0.049035626003202104
