epoch,Area,GDP,Inflation,Life.expect,Military,Pop.growth,Unemployment
88,-0.11875272258186224,0.5010053326376646,-0.4089644732582595,0.48948514313074165,-0.1784105038384951,0.4802067145806364,-0.2616938137722516
89,-0.11952845368144582,0.5009312619078541,-0.4092795271765681,0.4891866135002098,-0.17861170260066525,0.47982629900701557,-0.2621052002325319
90,-0.12025924140670656,0.5008617489179342,-0.40957277696430167,0.48890537480503277,-0.1788021127904326,0.479469704149464,-0.2624900462505095
91,-0.12094767676828128,0.5007965328829171,-0.40984576057708355,0.4886404463463784,-0.17898231819404672,0.47913545553969583,-0.2628500843862337
92,-0.12159620244564749,0.5007353651947044,-0.41009990487271536,0.4883909001562487,-0.1791528699883716,0.4788221673434709,-0.2631869323743563
93,-0.1222071211727667,0.5006780092504765,-0.4103365338728471,0.4881558585572476,-0.17931428869618918,0.4785285373992129,-0.26350210088189213
94,-0.12278260366421309,0.500624240214142,-0.4105568763900344,0.487934491779341,-0.17946706600976345,0.4782533424836034,-0.26379700073040435
95,-0.123324696104511,0.5005738447248083,-0.4107620730703779,0.4877260156414212,-0.17961166649281085,0.4779954338012582,-0.2640729496201395
96,-0.12383532722273995,0.5005266205641604,-0.4109531828979337,0.48752968930359963,-0.1797485291701662,0.47775373269427457,-0.2643311783910603
97,-0.12431631497372261,0.5004823762928541,-0.41113118920337743,0.48734481309455735,-0.17987806901365075,0.47752722656639596,-0.26457283685330635
98,-0.12476937284631975,0.5004409308644617,-0.4112970052159826,0.48717072641694575,-0.18000067833193029,0.47731496501574067,-0.26479899921733774
99,-0.12519611581853174,0.5004021132241654,-0.41145147919482516,0.4870068057326967,-0.1801167280714972,0.4771160561694375,-0.2650106691518865
100,-0.12559806597826645,0.5003657618982253,-0.4115953991722296,0.4868524626291707,-0.18022656903531073,0.47692966321307534,-0.2652087844958483
101,-0.12597665782779072,0.5003317245792416,-0.41172949733980374,0.4867071419662887,-0.1803305330250829,0.4767550011075797,-0.26539422164839194
102,-0.12633324328904333,0.5002998577113615,-0.41185445410496113,0.4865703201041613,-0.1804289339127028,0.47659133348594757,-0.2655677996598306
103,-0.12666909642616525,0.500270026078839,-0.41197090184357876,0.4864415032101992,-0.18052206864583567,0.4764379697221895,-0.2657302840441886
104,-0.12698541790079607,0.5002421024007081,-0.4120794283723746,0.4863202256442763,-0.18061021819232265,0.47629426216482407,-0.26588239033290273
105,-0.12728333917490228,0.5002159669337911,-0.4121805801626906,0.4862060484201766,-0.18069364842762967,0.47615960352732506,-0.26602478738769975
106,-0.12756392647514783,0.500191507085788,-0.41227486531562896,0.4860985577413022,-0.18077261096925262,0.47603342442803703,-0.2661581004894078
107,-0.12782818453208597,0.5001686170397978,-0.41236275631688984,0.48599736360841117,-0.1808473439616749,0.4759151910722254,-0.26628291421825667
108,-0.12807706010675268,0.5001471973912889,-0.4124446925881981,0.485902098497019,-0.1809180728151883,0.47580440306910876,-0.2663997751401097
109,-0.12831144531657088,0.5001271547982442,-0.4125210828508578,0.48581241610198295,-0.1809850109016314,0.47570059137693665,-0.2665091943120438
110,-0.1285321807718328,0.50010840164497,-0.41259230731574376,0.4857279901467351,-0.18104836020986168,0.47560331636939573,-0.2666116496197336
111,-0.12874005853341883,0.5000908557198588,-0.4126587197129029,0.48564851325458636,-0.18110831196356614,0.4755121660168731,-0.26670758795821436
112,-0.1289358249018275,0.5000744399072286,-0.4127206491729041,0.485573695879519,-0.18116504720381502,0.47542675417635577,-0.26679742726677375
113,-0.1291201830470385,0.5000590818932177,-0.41277840197111704,0.48550326529389937,-0.18121873733858826,0.47534671898399466,-0.26688155842796435
114,-0.12929379548820666,0.500044713885614,-0.41283226314522714,0.4854369646305664,-0.1812695446613381,0.4752717213446221,-0.26696034704002236
115,-0.1294572864316837,0.5000312723473928,-0.4128824979954868,0.485374551976801,-0.18131762284050168,0.4752014435127686,-0.2670341350713214
116,-0.1296112439753951,0.5000186977436726,-0.41292935347646786,0.4853157995177334,-0.18136311738174252,0.4751355877599748,-0.26710324240489186
117,-0.12975622218714933,0.5000069343017391,-0.41297305948839513,0.48526049272680627,-0.18140616606457244,0.4750738751234459,-0.2671679682804613
118,-0.12989274306403462,0.4999959297837411,-0.4130138300755242,0.4852084296009881,-0.18144689935489106,0.4750160442313416,-0.2672285926409648
119,-0.13002129837965662,0.4999856352716333,-0.41305186453844284,0.4851594199384992,-0.18148544079487375,0.4749618502002305,-0.2672853773899767
120,-0.13014235142559177,0.4999760049639122,-0.413087348466657,0.4851132846568946,-0.1815219073715439,0.4749110636004685,-0.26733856756607743
121,-0.13025633865307204,0.4999669959836818,-0.41312045469732955,0.48506985514943024,-0.18155640986527244,0.4748634694854851,-0.2673883924397445
122,-0.13036367122057888,0.4999585681975706,-0.4131513442055955,0.48502897267771666,-0.1815890531793691,0.47481886648117627,-0.26743506653797605
123,-0.13046473645270248,0.4999506840450249,-0.413180166931466,0.4849904877987511,-0.18161993665185147,0.4747770659318065,-0.26747879060149143
124,-0.13055989921532257,0.4999433083774969,-0.41320706254795203,0.4849542598244969,-0.1816491543504088,0.47473789109902603,-0.2675197524790257
125,-0.13064950321187796,0.4999364083070581,-0.4132321611746925,0.48492015631226565,-0.18167679535151213,0.47470117641079024,-0.2675581279629181
126,-0.13073387220522606,0.4999299530639734,-0.41325558404104606,0.4848880525842294,-0.18170294400456416,0.47466676675715963,-0.2675940815699148
127,-0.13081331116933598,0.4999239138627802,-0.413277444102313,0.48485783127448107,-0.18172768018192434,0.47463451683012126,-0.26762776727083193
128,-0.13088810737482023,0.49991826377643034,-0.41329784661247315,0.4848293819021201,-0.1817510795155951,0.474604290504744,-0.2676593291724812
129,-0.13095853141208164,0.49991297761806863,-0.4133168896565839,0.4848026004689332,-0.1817732136213065,0.47457596025912996,-0.2676889021550275
130,-0.13102483815564014,0.49990803183003246,-0.4133346646457377,0.4847773890802977,-0.18179415031069246,0.4745494066307785,-0.26771661246773243
131,-0.13108726767299947,0.49990340437967495,-0.41335125677727175,0.48475365558801053,-0.18181395379221058,0.47452451770711473,-0.2677425782858387
132,-0.1311460460812242,0.4998990746616283,-0.4133667454627206,0.48473131325381125,-0.18183268486141832,0.4745011886480694,-0.26776691023116567
133,-0.13120138635421819,0.4998950234061445,-0.4133812047258185,0.48471028043243286,-0.1818504010811841,0.4744793212387234,-0.2677897118588092
134,-0.13125348908352416,0.49989123259315954,-0.4133947035726907,0.48469048027307265,-0.1818671569523756,0.4744588234701487,-0.26781108011218346
135,-0.13130254319530513,0.49988768537174966,-0.41340730633621536,0.4846718404382369,-0.18188300407554012,0.4744396091466892,-0.26783110574848684
136,-0.13134872662601565,0.4998843659846649,-0.4134190729963928,0.4846542928389688,-0.18189799130405865,0.4744215975180317,-0.2678498737365402
137,-0.13139220695913081,0.4998812596976312,-0.4134300594784249,0.48463777338552094,-0.18191216488923115,0.4744047129345191,-0.267867463628808
138,-0.13143314202516226,0.4998783527331416,-0.4134403179300854,0.48462222175258746,-0.18192556861772247,0.4743888845242485,-0.2678839499093025
139,-0.13147168046706761,0.49987563220846415,-0.41344989697984325,0.48460758115825847,-0.18193824394177618,0.4743740458905903,-0.2678994023189447
140,-0.13150796227303685,0.49987308607760567,-0.41345884197710175,0.4845937981559037,-0.18195023010258,0.4743601348288446,-0.2679138861598656
141,-0.1315421192785277,0.4998707030769917,-0.4134671952158103,0.48458082243824,-0.18196156424714524,0.4743470930608331,-0.26792746258001904
142,-0.13157427563931504,0.49986847267463497,-0.4134749961426209,0.484568606652878,-0.1819722815390441,0.4743348659862965,-0.2679401888393965
143,-0.13160454827721732,0.49986638502257086,-0.413482281550676,0.48455710622867937,-0.1819824152633274,0.47432340245004007,-0.267952118559044
144,-0.1316330473000716,0.4998644309123617,-0.41348908576003374,0.48454627921229915,-0.18199199692593135,0.47431265452383164,-0.2679633019540019
145,-0.1316598763974342,0.49986260173347186,-0.413495440785667,0.4845360861143187,-0.1820010563478613,0.4743025773021232,-0.2679737860512177
146,-0.13168513321340486,0.49986088943433793,-0.41350137649390767,0.4845264897644128,-0.18200962175442906,0.4742931287107225,-0.26798361489340733
147,-0.1317089096978878,0.49985928648596034,-0.4135069207481394,0.4845174551750213,-0.18201771985980095,0.47428426932759404,-0.2679928297297821
148,-0.13173129243753143,0.49985778584785545,-0.4135120995444913,0.4845089494130297,-0.1820253759471049,0.47427596221502355,-0.2680014691944917
149,-0.13175236296751572,0.4998563809362223,-0.41351693713822846,0.4845009414789919,-0.18203261394432754,0.4742681727624267,-0.26800956947358545
150,-0.1317721980652899,0.49985506559417886,-0.4135214561614856,0.48449340219345044,-0.18203945649622286,0.4742608685391265,-0.2680171644612327
151,-0.13179087002729953,0.4998538340639336,-0.4135256777329457,0.48448630408994264,-0.18204592503244024,0.47425401915647,-0.2680242859059024
152,-0.13180844692968438,0.49985268096077323,-0.41352962156002204,0.484479621314297,-0.18205203983207,0.4742475961386883,-0.26803096354715
153,-0.13182499287386923,0.4998516012487455,-0.41353330603406374,0.484473329529853,-0.18205782008479413,0.4742415728019499,-0.2680372252436227
154,-0.13184056821791937,0.49985059021792805,-0.4135367483190666,0.48446740582825737,-0.18206328394881857,0.4742359241410843,-0.2680430970928476
155,-0.1318552297944827,0.49984964346318245,-0.41353996443433927,0.4844618286455066,-0.1820684486057565,0.4742306267234901,-0.26804860354333937
156,-0.1318690311160907,0.49984875686429614,-0.41354296933153956,0.48445657768293,-0.18207333031262066,0.4742256585897705,-0.26805376749951926
157,-0.13188202256854964,0.49984792656742105,-0.4135457769664737,0.4844516338328224,-0.18207794445107683,0.47422099916067173,-0.26805861041991197
158,-0.1318942515931081,0.4998471489677268,-0.4135484003660131,0.4844469791084526,-0.18208230557410093,0.47421662914992074,-0.268063152409054
159,-0.13190576285805047,0.49984642069318774,-0.4135508516904702,0.4844425965781893,-0.1820864274501752,0.4742125304825894,-0.26806741230351877
160,-0.1319165984203265,0.4998457385894301,-0.4135531422917419,0.48443847030350573,-0.18209032310515286,0.47420868621863355,-0.26807140775244026
161,-0.13192679787779316,0.4998450997055711,-0.4135552827675128,0.48443458528062977,-0.18209400486191216,0.474205080481279,-0.2680751552928841
162,-0.13193639851261227,0.4998445012809836,-0.41355728301178735,0.484430927385629,-0.18209748437791623,0.4742016983899444,-0.2680786704204051
163,-0.13194543542631362,0.49984394073292665,-0.41355915226200335,0.48442748332272734,-0.18210077268078723,0.4741985259974151,-0.26808196765509523
164,-0.13195394166700825,0.4998434156449859,-0.4135608991429604,0.48442424057566164,-0.18210388020199963,0.47419555023099624,-0.26808506060341514
165,-0.13196194834920422,0.4998429237562702,-0.4135625317077806,0.48442118736190065,-0.18210681680879098,0.4741927588373931,-0.26808796201608004
166,-0.13196948476665454,0.4998424629513128,-0.4135640574761053,0.4844183125895577,-0.18210959183438205,0.474190140331081,-0.2680906838422526
167,-0.1319765784986396,0.49984203125063625,-0.4135654834697153,0.4844156058168376,-0.18211221410659692,0.4741876839459446,-0.26809323728028056
168,-0.13198325551006612,0.4998416268019305,-0.4135668162457511,0.4844130572138696,-0.1821146919749658,0.4741853795899775,-0.26809563282520155
169,-0.13198954024573903,0.4998412478718108,-0.41356806192769563,0.4844106575267846,-0.18211703333638948,0.47418321780284745,-0.2680978803132205
170,-0.13199545571914575,0.49984089283811106,-0.41356922623427306,0.48440839804390523,-0.18211924565944232,0.47418118971614714,-0.2680999889633564
171,-0.13200102359607016,0.49984056018268425,-0.4135703145064044,0.4844062705639247,-0.18212133600738395,0.47417928701615747,-0.268101967416439
172,-0.13200626427333656,0.4998402484846691,-0.41357133173235155,0.48440426736595615,-0.18212331105994845,0.47417750190896607,-0.26810382377162284
173,-0.132011196952966,0.49983995641419876,-0.41357228257117445,0.48440238118134316,-0.1821251771339741,0.4741758270877899,-0.268105565620582
174,-0.1320158397120116,0.4998396827265185,-0.41357317137461364,0.48440060516712746,-0.18212694020293585,0.4741742557023628,-0.2681072000795306
175,-0.1320202095683232,0.4998394262564891,-0.4135740022075063,0.48439893288107605,-0.18212860591543753,0.4741727813302566,-0.26810873381920874
176,-0.1320243225424783,0.49983918591344545,-0.41357477886683447,0.48439735825817665,-0.18213017961271852,0.4741713979500138,-0.2681101730929649
177,-0.1320281937161016,0.49983896067639266,-0.41357550489949835,0.48439587558851355,-0.18213166634522723,0.4741700999159755,-0.26811152376305686
178,-0.13203183728678328,0.49983874958951363,-0.4135761836189002,0.484394479496444,-0.18213307088830993,0.47416888193469864,-0.26811279132528254
179,-0.1320352666197935,0.4998385517579697,-0.4135768181204197,0.4843931649209982,-0.1821343977570622,0.4741677390428611,-0.2681139809320506
180,-0.13203849429677947,0.49983836634397427,-0.413577411295856,0.48439192709743045,-0.1821356512203868,0.4741666665865593,-0.2681150974139875
181,-0.13204153216162054,0.49983819256312084,-0.4135779658469049,0.4843907615398534,-0.18213683531430028,0.47416566020191214,-0.26811614530017613
182,-0.13204439136360696,0.49983802968095026,-0.41357848429773675,0.4843896640248936,-0.18213795385452713,0.474164715796887,-0.26811712883711364
183,-0.13204708239809718,0.4998378770097424,-0.41357896900673646,0.48438863057630493,-0.18213901044842026,0.4741638295342711,-0.2681180520064677
184,-0.13204961514480165,0.49983773390551256,-0.41357942217746063,0.4843876574504875,-0.18214000850624296,0.47416299781571436,-0.2681189185417107
185,-0.13205199890383018,0.49983759976520603,-0.41357984586886515,0.484386741122855,-0.18214095125184557,0.47416221726677826,-0.26811973194370164
186,-0.13205424242963354,0.4998374740240726,-0.4135802420048523,0.48438587827500323,-0.18214184173277012,0.4741614847229252,-0.26812049549528266
187,-0.13205635396296245,0.4998373561532105,-0.4135806123831824,0.48438506578263146,-0.1821426828298123,0.4741607972163889,-0.26812121227495345
188,-0.13205834126095856,0.4998372456572724,-0.41358095868379435,0.4843843007041721,-0.1821434772660701,0.4741601519638717,-0.2681218851696831
189,-0.1320602116254862,0.4998371420723162,-0.4135812824765716,0.4843835802700891,-0.18214422761550578,0.47415954635501395,-0.2681225168869114
190,-0.13206197192980917,0.49983704496379644,-0.4135815852285942,0.48438290187280225,-0.18214493631104806,0.4741589779415895,-0.26812310996579414
191,-0.13206362864370666,0.4998369539246861,-0.41358186831090893,0.4843822630572038,-0.18214560565225774,0.47415844442737926,-0.26812366678773875
192,-0.13206518785712076,0.49983686857371756,-0.41358213300485036,0.484381661511731,-0.18214623781258088,0.4741579436586808,-0.2681241895862758
193,-0.13206665530242126,0.49983678855374014,-0.4135823805079435,0.48438109505996224,-0.18214683484621136,0.47415747361541427,-0.2681246804563082
194,-0.13206803637536751,0.4998367135301792,-0.41358261193941503,0.4843805616527059,-0.1821473986945828,0.4741570324027853,-0.2681251413627785
195,-0.13206933615484404,0.4998366431895988,-0.41358282834533994,0.4843800593605529,-0.18214793119251135,0.47415661824347244,-0.26812557414878985
196,-0.13207055942144133,0.499836577238354,-0.4135830307034478,0.4843795863668666,-0.18214843407400594,0.47415622947030395,-0.2681259805432164
197,-0.13207171067494936,0.4998365154013322,-0.41358321992761077,0.4843791409611827,-0.18214890897776523,0.47415586451939357,-0.26812636216783436
198,-0.13207279415082684,0.4998364574207723,-0.4135833968720351,0.4843787215329963,-0.18214935745237743,0.4741555219237057,-0.2681267205440053
199,-0.1320738138357063,0.4998364030551625,-0.41358356233517674,0.48437832656591373,-0.18214978096123882,0.47415520030702546,-0.26812705709893997
200,-0.13207477348199181,0.4998363520782077,-0.4135837170633964,0.48437795463214556,-0.1821501808872062,0.4741548983783052,-0.26812737317156665
201,-0.13207567662160122,0.4998363042778631,-0.4135838617543758,0.48437760438732397,-0.18215055853699783,0.47415461492636485,-0.2681276700180336
202,-0.132076526578904,0.4998362594554297,-0.4135839970603067,0.48437727456562296,-0.182150915145355,0.47415434881492385,-0.2681279488168642
