epoch,eta,w_norm,delta_w_norm
81,0.001,1.0014421282409747,0.0017659080081047168
82,0.001,1.0014404211250785,0.0016590154113753038
83,0.001,1.0014388956728595,0.001558634583263636
84,0.001,1.0014375290220128,0.0014643671817830088
85,0.001,1.0014363015329122,0.0013758390983275679
86,0.001,1.001435196303515,0.0012926990386928831
87,0.001,1.001434198759965,0.0012146171750305305
88,0.001,1.0014332963108479,0.0011412838676137355
89,0.001,1.0014324780549937,0.0010724084547768806
90,0.001,1.001431734534331,0.001007718108988153
91,0.001,1.0014310575246748,0.000946956756743279
92,0.001,1.0014304398584613,0.0008898840597732904
93,0.001,1.0014298752744109,0.0008362744549418995
94,0.001,1.0014293582898919,0.0007859162501460908
95,0.001,1.0014288840924428,0.0007386107735146425
96,0.001,1.0014284484474694,0.0006941715732185689
97,0.001,1.0014280476196082,0.0006524236652498561
98,0.001,1.0014276783056477,0.0006132028265874393
99,0.001,1.0014273375772313,0.0005763549312513068
100,0.001,1.0014270228318436,0.0005417353268308228
101,0.001,1.0014267317508223,0.0005092082491731971
102,0.001,1.001426462263331,0.0004786462730137217
103,0.001,1.0014262125153965,0.00044992979643804264
104,0.001,1.0014259808432542,0.0004229465571651036
105,0.001,1.0014257657503596,0.00039759117874346587
106,0.001,1.0014255658875286,0.0003737647448551536
107,0.001,1.0014253800357442,0.00035137440001853224
108,0.001,1.0014252070912453,0.0003303329750761042
109,0.001,1.001425046052569,0.00031055863594679593
110,0.001,1.0014248960092655,0.00029197455420697656
111,0.001,1.0014247561320473,0.00027450859815272795
112,0.001,1.001424625664177,0.0002580930430703615
113,0.001,1.0014245039139176,0.0002426642995244197
114,0.001,1.0014243902478999,0.00022816265854049385
115,0.001,1.0014242840852818,0.0002145320526264411
116,0.001,1.0014241848925984,0.00020171983164975367
117,0.001,1.0014240921792013,0.00018967655263575007
118,0.001,1.00142400549322,0.0001783557826226314
119,0.001,1.0014239244179728,0.00016771391374999553
120,0.001,1.0014238485687688,0.00015770998982397882
121,0.001,1.001423777590056,0.00014830554363156118
122,0.001,1.0014237111528688,0.0001394644443397068
123,0.001,1.00142364895254,0.00013115275434256413
124,0.001,1.0014235907066467,0.0001233385949700888
125,0.001,1.0014235361531583,0.00011599202050032307
126,0.001,1.0014234850487675,0.00010908489996045647
127,0.001,1.0014234371673836,0.00010259080622579788
128,0.001,1.001423392298762,9.648491196522509e-05
129,0.001,1.0014233502472678,9.074389200298209e-05
130,0.001,1.0014233108307455,8.534583169819296e-05
131,0.001,1.0014232738794946,8.027014096676619e-05
132,0.001,1.001423239235332,7.549747359485357e-05
133,0.001,1.0014232067507356,7.10096515130244e-05
134,0.001,1.0014231762880634,6.678959372522435e-05
135,0.001,1.0014231477188336,6.282124960128135e-05
136,0.001,1.0014231209230677,5.908953626277426e-05
137,0.001,1.0014230957886843,5.558027980884581e-05
138,0.001,1.001423072210942,5.228016014338171e-05
139,0.001,1.0014230500919281,4.917665917935245e-05
140,0.001,1.0014230293400834,4.625801221554279e-05
141,0.001,1.0014230098697656,4.3513162283525805e-05
142,0.001,1.0014229916008466,4.093171728605245e-05
143,0.001,1.0014229744583376,3.850390975213641e-05
144,0.001,1.0014229583720446,3.622055904956069e-05
145,0.001,1.0014229432762445,3.407303589991189e-05
146,0.001,1.0014229291093917,3.205322905810979e-05
147,0.001,1.00142291581384,3.0153514020291044e-05
148,0.001,1.0014229033355844,2.8366723637434658e-05
149,0.001,1.0014228916240258,2.668612051581564e-05
150,0.001,1.0014228806317464,2.5105371096598652e-05
151,0.001,1.0014228703143055,2.3618521308268685e-05
152,0.001,1.0014228606300455,2.221997370050565e-05
153,0.001,1.0014228515399126,2.0904465963518027e-05
154,0.001,1.0014228430072911,1.9667050749959638e-05
155,0.001,1.001422834997847,1.8503076723210835e-05
156,0.001,1.0014228274793815,1.740817075021631e-05
157,0.001,1.0014228204216968,1.637822117487083e-05
158,0.001,1.0014228137964694,1.540936210229795e-05
159,0.001,1.0014228075771294,1.4497958635482607e-05
160,0.001,1.0014228017387528,1.3640593003056258e-05
161,0.001,1.001422796257956,1.2834051525334788e-05
162,0.001,1.0014227911128004,1.2075312369401394e-05
163,0.001,1.0014227862827005,1.1361534040072532e-05
164,0.001,1.0014227817483408,1.0690044568907256e-05
165,0.001,1.0014227774915951,1.0058331352921546e-05
166,0.001,1.0014227734954537,9.464031606565097e-06
167,0.001,1.0014227697439526,8.904923388415535e-06
168,0.001,1.0014227662221102,8.378917169941794e-06
169,0.001,1.001422762915865,7.884047909183502e-06
170,0.001,1.0014227598120184,7.418467603998662e-06
171,0.001,1.001422756898183,6.980438291790317e-06
172,0.001,1.0014227541627307,6.568325469849161e-06
173,0.001,1.0014227515947463,6.180591912264752e-06
174,0.001,1.0014227491839838,5.815791857390162e-06
175,0.001,1.0014227469208252,5.472565544546738e-06
176,0.001,1.0014227447962416,5.149634078287114e-06
177,0.001,1.0014227428017572,4.845794602013714e-06
178,0.001,1.0014227409294139,4.559915759505985e-06
179,0.001,1.0014227391717423,4.29093342949304e-06
180,0.001,1.0014227375217288,4.037846715679762e-06
181,0.001,1.0014227359727896,3.79971417705456e-06
182,0.001,1.0014227345187428,3.5756502836096127e-06
183,0.001,1.0014227331537853,3.364822084548937e-06
184,0.001,1.001422731872468,3.1664460762611023e-06
185,0.001,1.0014227306696761,2.979785256691366e-06
186,0.001,1.0014227295406064,2.8041463565911307e-06
187,0.001,1.0014227284807493,2.6388772364524302e-06
188,0.001,1.0014227274858718,2.4833644388963114e-06
189,0.001,1.0014227265519984,2.3370308856918408e-06
190,0.001,1.001422725675397,2.19933371590659e-06
191,0.001,1.001422724852564,2.069762249398886e-06
192,0.001,1.001422724080209,1.947836073918556e-06
193,0.001,1.0014227233552437,1.8331032461993054e-06
194,0.001,1.0014227226747676,1.725138599944487e-06
195,0.001,1.0014227220360576,1.6235421546984994e-06
196,0.001,1.0014227214365572,1.527937619766283e-06
197,0.001,1.0014227208738666,1.4379709874502443e-06
198,0.001,1.001422720345731,1.3533092101525148e-06
199,0.001,1.0014227198500354,1.273638955590362e-06
200,0.001,1.0014227193847929,1.1986654370315106e-06
201,0.001,1.0014227189481377,1.1281113128345955e-06
202,0.001,1.0014227185383193,1.061715651132497e-06
203,0.001,1.0014227181536934,9.99232956820624e-07
204,0.001,1.001422717792716,9.404322562646002e-07
205,0.001,1.0014227174539376,8.850962354897864e-07
206,0.001,1.0014227171359977,8.330204312250955e-07
207,0.001,1.0014227168376193,7.840124687573602e-07
208,0.001,1.0014227165576022,7.378913460748414e-07
209,0.001,1.0014227162948206,6.944867592042525e-07
210,0.001,1.0014227160482172,6.53638469324908e-07
211,0.001,1.0014227158168,6.151957059792868e-07
212,0.001,1.001422715599637,5.790166069994781e-07
213,0.001,1.0014227153958528,5.449676904293887e-07
214,0.001,1.001422715204627,5.129233588998654e-07
215,0.001,1.001422715025188,4.827654324764584e-07
216,0.001,1.0014227148568122,4.5438271024313605e-07
217,0.001,1.0014227146988204,4.276705572067565e-07
218,0.001,1.0014227145505743,4.0253051510528276e-07
219,0.001,1.0014227144114753,3.788699384178691e-07
220,0.001,1.0014227142809613,3.566016492501721e-07
221,0.001,1.0014227141585041,3.3564361498438224e-07
222,0.001,1.001422714043609,3.1591864352704543e-07
223,0.001,1.0014227139358105,2.973540970528374e-07
224,0.001,1.0014227138346725,2.7988162348578187e-07
225,0.001,1.0014227137397849,2.6343690233970115e-07
226,0.001,1.0014227136507632,2.4795940706437585e-07
227,0.001,1.001422713567246,2.3339218062346624e-07
228,0.001,1.0014227134888949,2.196816252658614e-07
229,0.001,1.0014227134153917,2.0677730262790365e-07
230,0.001,1.0014227133464373,1.9463174871502295e-07
231,0.001,1.001422713281752,1.832002973761504e-07
232,0.001,1.0014227132210725,1.7244091528215944e-07
233,0.001,1.001422713164152,1.6231404674884533e-07
234,0.001,1.0014227131107585,1.527824668049155e-07
235,0.001,1.0014227130606743,1.4381114448854942e-07
236,0.001,1.001422713013696,1.3536711265053775e-07
237,0.001,1.0014227129696314,1.2741934684151778e-07
238,0.001,1.0014227129283007,1.1993864986313787e-07
239,0.001,1.0014227128895352,1.1289754450689456e-07
240,0.001,1.0014227128531767,1.0627017192368309e-07
241,0.001,1.001422712819076,1.0003219661486683e-07
242,0.001,1.0014227127870938,9.416071574000101e-08
243,0.001,1.0014227127570996,8.86341752539291e-08
244,0.001,1.0014227127289699,8.34322903026102e-08
245,0.001,1.0014227127025896,7.853597016608137e-08
246,0.001,1.0014227126778508,7.392724777366439e-08
247,0.001,1.001422712654651,6.958921422143389e-08
248,0.001,1.001422712632896,6.550595543110937e-08
249,0.001,1.001422712612496,6.166249407413192e-08
250,0.001,1.0014227125933668,5.804473417621505e-08
251,0.001,1.0014227125754298,5.463940948977974e-08
252,0.001,1.0014227125586113,5.14340340094339e-08
253,0.001,1.0014227125428419,4.841685664948918e-08
254,0.001,1.0014227125280564,4.5576817591625054e-08
255,0.001,1.001422712514194,4.290350748763042e-08
256,0.001,1.001422712501197,4.0387129348019846e-08
257,0.001,1.001422712489012,3.8018462912484445e-08
258,0.001,1.001422712477589,3.578882935152745e-08
259,0.001,1.0014227124668795,3.369006098802895e-08
260,0.001,1.0014227124568404,3.17144699131314e-08
261,0.001,1.001422712447429,2.9854820913766736e-08
262,0.001,1.0014227124386075,2.8104303314988374e-08
263,0.001,1.0014227124303383,2.6456507791287672e-08
264,0.001,1.001422712422587,2.4905401154656142e-08
265,0.001,1.0014227124153219,2.3445305129890114e-08
266,0.001,1.001422712408512,2.207087545272369e-08
267,0.001,1.0014227124021295,2.0777081302666872e-08
268,0.001,1.0014227123961479,1.9559188460241e-08
269,0.001,1.0014227123905415,1.8412740043519263e-08
270,0.001,1.0014227123852875,1.733354187745753e-08
271,0.001,1.0014227123803638,1.6317645655358735e-08
272,0.001,1.0014227123757498,1.5361335403451436e-08
273,0.001,1.001422712371426,1.4461113313064561e-08
274,0.001,1.0014227123673745,1.3613687118544901e-08
275,0.001,1.0014227123635782,1.2815957932751783e-08
276,0.001,1.0014227123600208,1.2065009326938876e-08
277,0.001,1.001422712356688,1.1358095522765913e-08
278,0.001,1.0014227123535653,1.0692632247411862e-08
279,0.001,1.0014227123506394,1.0066187357378405e-08
280,0.001,1.0014227123478985,9.476471152187809e-09
