epoch,eta,w_norm,delta_w_norm
131,0.001,1.0013706451763211,0.00010332369695658752
132,0.001,1.0013706017201978,9.738671808620263e-05
133,0.001,1.0013705609054906,9.179227995501194e-05
134,0.001,1.0013705225665022,8.652051748390685e-05
135,0.001,1.0013704865485682,8.155272505069275e-05
136,0.001,1.001370452707245,7.687128827757814e-05
137,0.001,1.0013704209075653,7.245961987060267e-05
138,0.001,1.0013703910233585,6.830209926746585e-05
139,0.001,1.001370362936624,6.438401586514675e-05
140,0.001,1.001370336536957,6.06915156126683e-05
141,0.001,1.0013703117210206,5.7211550766682e-05
142,0.001,1.0013702883920566,5.393183262174689e-05
143,0.001,1.001370266459438,5.084078703668443e-05
144,0.001,1.0013702458382525,4.792751258922045e-05
145,0.001,1.0013702264489204,4.5181741202494556e-05
146,0.001,1.0013702082168372,4.25938010973203e-05
147,0.001,1.001370191072046,4.015458192825711e-05
148,0.001,1.0013701749489319,3.7855501975861535e-05
149,0.001,1.0013701597859384,3.568847727279884e-05
150,0.001,1.0013701455253046,3.3645892545764674e-05
151,0.001,1.0013701321128203,3.172057386956037e-05
152,0.001,1.0013701194975995,2.9905762927888588e-05
153,0.001,1.0013701076318662,2.819509278755128e-05
154,0.001,1.001370096470759,2.658256509547627e-05
155,0.001,1.0013700859721468,2.5062528614378946e-05
156,0.001,1.0013700760964563,2.3629659017275135e-05
157,0.001,1.0013700668065126,2.2278939867819604e-05
158,0.001,1.0013700580673888,2.100564471375091e-05
159,0.001,1.0013700498462674,1.980532023125528e-05
160,0.001,1.0013700421123086,1.8673770352876625e-05
161,0.001,1.0013700348365289,1.7607041327397155e-05
162,0.001,1.0013700279916868,1.660140765105849e-05
163,0.001,1.0013700215521755,1.56533588220373e-05
164,0.001,1.0013700154939222,1.4759586868579689e-05
165,0.001,1.0013700097942968,1.39169746040145e-05
166,0.001,1.0013700044320213,1.3122584569639657e-05
167,0.001,1.00136999938709,1.237364862069989e-05
168,0.001,1.0013699946406893,1.1667558119232081e-05
169,0.001,1.0013699901751294,1.1001854699791651e-05
170,0.001,1.0013699859737735,1.037422157202214e-05
171,0.001,1.0013699820209745,9.782475329844797e-06
172,0.001,1.0013699783020173,9.224558237133579e-06
173,0.001,1.0013699748030611,8.698530962521978e-06
174,0.001,1.0013699715110869,8.202565735709739e-06
175,0.001,1.001369968413849,7.734939902679791e-06
176,0.001,1.001369965499829,7.294029853992859e-06
177,0.001,1.0013699627581905,6.878305306794903e-06
178,0.001,1.0013699601787402,6.486323918158678e-06
179,0.001,1.0013699577518889,6.1167262103117024e-06
180,0.001,1.0013699554686153,5.768230791436705e-06
181,0.001,1.0013699533204317,5.4396298535188375e-06
182,0.001,1.0013699512993535,5.129784928415436e-06
183,0.001,1.001369949397868,4.8376228941905895e-06
184,0.001,1.0013699476089075,4.5621322087523896e-06
185,0.001,1.0013699459258218,4.302359363685626e-06
186,0.001,1.001369944342354,4.057405542843528e-06
187,0.001,1.0013699428526175,3.826423473316973e-06
188,0.001,1.001369941451073,3.6086144601330663e-06
189,0.001,1.0013699401325087,3.4032255905203376e-06
190,0.001,1.001369938892021,3.20954710167938e-06
191,0.001,1.0013699377249954,3.0269098985469934e-06
192,0.001,1.0013699366270907,2.85468321612015e-06
193,0.001,1.0013699355942216,2.692272417273734e-06
194,0.001,1.001369934622544,2.5391169155624333e-06
195,0.001,1.0013699337084412,2.3946882204690243e-06
196,0.001,1.0013699328485095,2.2584880935581544e-06
197,0.001,1.0013699320395464,2.1300468109001696e-06
198,0.001,1.001369931278539,2.008921527405737e-06
199,0.001,1.0013699305626513,1.8946947331872242e-06
200,0.001,1.0013699298892158,1.786972800348516e-06
201,0.001,1.0013699292557217,1.6853846128237036e-06
202,0.001,1.0013699286598066,1.5895802756920584e-06
203,0.001,1.0013699280992479,1.4992298974033771e-06
204,0.001,1.0013699275719534,1.4140224441249842e-06
205,0.001,1.0013699270759555,1.3336646581472702e-06
206,0.001,1.001369926609402,1.2578800392258026e-06
207,0.001,1.0013699261705507,1.186407884948687e-06
208,0.001,1.0013699257577617,1.1190023854482224e-06
209,0.001,1.0013699253694928,1.0554317705959933e-06
210,0.001,1.001369925004291,9.954775063616223e-07
211,0.001,1.0013699246607914,9.389335361960233e-07
212,0.001,1.0013699243377083,8.856055680074507e-07
213,0.001,1.0013699240338327,8.353103999725183e-07
214,0.001,1.0013699237480262,7.878752866414264e-07
215,0.001,1.0013699234792186,7.43137340081723e-07
216,0.001,1.001369923226402,7.009429669152659e-07
217,0.001,1.0013699229886288,6.61147335797875e-07
218,0.001,1.0013699227650072,6.236138774867973e-07
219,0.001,1.0013699225546981,5.882138113178533e-07
220,0.001,1.001369922356912,5.548257012756637e-07
221,0.001,1.0013699221709058,5.233350351074595e-07
222,0.001,1.0013699219959808,4.936338298808386e-07
223,0.001,1.0013699218314798,4.6562025775003787e-07
224,0.001,1.0013699216767835,4.3919829502256096e-07
225,0.001,1.0013699215313103,4.1427739058031396e-07
226,0.001,1.0013699213945122,3.907721536887161e-07
227,0.001,1.0013699212658742,3.686020585121536e-07
228,0.001,1.0013699211449119,3.4769116705541163e-07
229,0.001,1.0013699210311682,3.2796786718559845e-07
230,0.001,1.0013699209242153,3.093646259485551e-07
231,0.001,1.001369920823649,2.918177557795088e-07
232,0.001,1.0013699207290898,2.7526719665077107e-07
233,0.001,1.0013699206401803,2.596563078134341e-07
234,0.001,1.0013699205565842,2.4493167349515586e-07
235,0.001,1.0013699204779862,2.31042918611306e-07
236,0.001,1.001369920404088,2.1794253572857747e-07
237,0.001,1.0013699203346105,2.0558572095020735e-07
238,0.001,1.00136992026929,1.9393022055962145e-07
239,0.001,1.0013699202078792,1.8293618479016744e-07
240,0.001,1.0013699201501451,1.7256603174643727e-07
241,0.001,1.0013699200958688,1.6278431743529732e-07
242,0.001,1.001369920044844,1.5355761414554907e-07
243,0.001,1.0013699199968769,1.4485439560297563e-07
244,0.001,1.0013699199517854,1.366449286817602e-07
245,0.001,1.0013699199093977,1.289011711898917e-07
246,0.001,1.0013699198695531,1.2159667558116652e-07
247,0.001,1.0013699198320989,1.1470649834587796e-07
248,0.001,1.001369919796893,1.082071138428325e-07
249,0.001,1.0013699197638013,1.020763340382849e-07
250,0.001,1.0013699197326968,9.629323197276504e-08
251,0.001,1.0013699197034616,9.083807084745088e-08
252,0.001,1.0013699196759835,8.56922345981239e-08
253,0.001,1.0013699196501575,8.083816622399676e-08
254,0.001,1.001369919625885,7.625930561991331e-08
255,0.001,1.0013699196030732,7.194003401120075e-08
256,0.001,1.0013699195816341,6.78656200412491e-08
257,0.001,1.0013699195614865,6.402216911542774e-08
258,0.001,1.0013699195425525,6.039657616627906e-08
259,0.001,1.0013699195247594,5.697648050496571e-08
260,0.001,1.0013699195080386,5.375022352891453e-08
261,0.001,1.0013699194923265,5.070680839667634e-08
262,0.001,1.0013699194775623,4.783586356403518e-08
263,0.001,1.001369919463689,4.5127605619881e-08
264,0.001,1.0013699194506533,4.257280747636791e-08
265,0.001,1.0013699194384051,4.0162765170880825e-08
266,0.001,1.001369919426897,3.788926938700574e-08
267,0.001,1.0013699194160846,3.574457703986955e-08
268,0.001,1.0013699194059262,3.3721383788113806e-08
269,0.001,1.0013699193963823,3.1812800732469985e-08
270,0.001,1.0013699193874162,3.001232958611523e-08
271,0.001,1.001369919378993,2.8313840971285123e-08
272,0.001,1.0013699193710797,2.671155322724263e-08
273,0.001,1.0013699193636463,2.5200012846491476e-08
274,0.001,1.0013699193566636,2.37740758186003e-08
275,0.001,1.0013699193501042,2.2428890050598575e-08
276,0.001,1.0013699193439431,2.1159878621107118e-08
277,0.001,1.0013699193381562,1.9962724335911452e-08
278,0.001,1.0013699193327206,1.883335468013479e-08
279,0.001,1.0013699193276158,1.7767928682121483e-08
280,0.001,1.001369919322821,1.676282265916331e-08
281,0.001,1.0013699193183179,1.5814618801938435e-08
282,0.001,1.001369919314089,1.4920092862201603e-08
283,0.001,1.0013699193101175,1.4076203953020615e-08
284,0.001,1.0013699193063879,1.3280082967844792e-08
285,0.001,1.0013699193028858,1.2529024015779698e-08
286,0.001,1.001369919299597,1.1820474289156522e-08
287,0.001,1.001369919296509,1.1152025948123998e-08
288,0.001,1.0013699192936096,1.052140756427166e-08
289,0.001,1.0013699192908874,9.926476447327607e-09
